,tconst,originalTitle,startYear,runtimeMinutes,genres_x,adult,overview,production_countries,production_companies_name,production_companies_country,averageRating,numVotes,directors,writers
1202,tt5115024,Retour chez ma mère,2016,97.0,"Comedy,Drama",False,"At 40, Stephanie loses her job and is forced to move back in with her mother. She is welcomed with open arms to the joys of overheated apartment, Francis Cabrel playing on loop, Scrabble games and precious motherly advice on how to behave at the table and live her life.","['BE', 'FR']","['Same Player', 'TF1 Films Production', 'Appaloosa Pictures', 'SCOPE Pictures', 'Pathé', 'Chabraque & Ryoan']","['FR', 'FR', '', 'BE', 'FR', 'FR']",5.7,2311,nm0491708,"nm2131687,nm0491708"
1203,tt5124082,Le coeur en braille,2016,85.0,"Comedy,Drama",False,"Marie is a violent cello and very talented teenager in school. Victor is a friendly boy, dynamic, but who knows some academic difficulties. Ignoring that Mary is losing sight, Victor falls in love with her. And little by little, to his great surprise, Marie starts to help her ... When Marie reveals her secret, a pact is concluded between the two teenagers: Victor helps her to hide her condition so that she can pass The entrance examination to the conservatory. An unfailing friendship will emerge from this unlikely duo, ready to do anything to face the rest of the world.","['BE', 'FR']",['Nexus Factory'],['BE'],6.4,454,nm0099378,"nm0099378,nm0521411,nm8672860"
1204,tt5137222,Cigarettes et chocolat chaud,2016,98.0,Comedy,False,"Denis struggles to raise his boisterous daughters Janine and Mercredi on his own while holding down two jobs. Everything goes sour when Denis forgets Mercredi one too many times at the school gates. Séverine, a cheerful social worker, is appointed to scrutinize the family’s daily lives.",['FR'],['MK2 Films'],['FR'],6.3,567,nm0717959,"nm1058901,nm0717959"
1205,tt5141494,Maman a tort,2016,110.0,"Comedy,Drama",False,"Do we really know our parents? Fourteen-year-old Anouk suddenly discovers another side to her mother during an observation workshop that she carries out in the insurance company where her mother works.
 An immersion week in the company's adult world, with its little compromises and many cowardly acts, which soon put a seal on her young life. Between an initiation, rift, and assuming responsibility for the first time, the experience is a form of adieu to childhood.","['BE', 'FR']","['France 3 Cinéma', 'SND', 'Avenue B Productions']","['FR', 'FR', 'FR']",6.5,262,nm1292192,"nm1292192,nm6287086"
1206,tt5148864,Les dissociés,2015,75.0,Comedy,False,"One morning, Lily and Ben wake up side by side in bodies that are not theirs. And Magalie, a little girl in the body of a tall, bearded, awaits them in the guest room. This is the beginning of an incredible adventure, sometimes initiatory, where the bodies and identities will be reversed at the option of a simple hug.",['FR'],['Suricate'],[''],6.9,688,nm5361666,"nm5361666,nm5774642,nm6376302"
1207,tt5157682,L'ascension,2017,103.0,"Comedy,Drama,Romance",False,"A true story of Samy, native of La Courneuve, who is out of love for Nadia, decides to climb Mount Everest.",['FR'],"['France 2 Cinéma', 'DACP Films', 'Mars Films', 'Auvergne-Rhône-Alpes Cinéma']","['FR', '', 'FR', 'FR']",6.9,8150,nm0076307,"nm0076307,nm5161189,nm5810182"
1208,tt5197068,Tamara,2016,103.0,"Comedy,Romance",False,"Tamara, 15, complexed with her curves, decided its entry into second to get rid of the label of ""big"". To shut up the gossip, she made a bet with her best friend to go out with the first boy who pass the classroom door. No luck, the boy turns out to be Diego, the most handsome guy of high school. The bet is complicated for Tamara .... Between the dirty tricks of the mean girls of high school, a mother hen, boards ""drag"" his little sister, Tamara is a memorable year!",['FR'],"['UGC Distribution', 'Nexus Factory', 'TF1 Droits Audiovisuels']","['', 'BE', 'FR']",5.5,583,nm1415190,"nm7726310,nm1415190,nm4513070"
1209,tt5199486,Rupture pour tous,2016,91.0,Comedy,False,,"['BE', 'FR']","['TF1 Droits Audiovisuels', 'De Films En Aiguille', 'SCOPE Pictures']","['FR', '', 'BE']",5.2,185,nm3163047,"nm3163047,nm2163571,nm3548282"
1210,tt5227512,Tazzeka,2017,95.0,"Comedy,Drama",False,"Growing up in the Moroccan village of Tazzeka, Elias learned the secrets of traditional Moroccan cuisine from his grandmother who raised him. Years later, meeting a top Paris chef and a young woman named Salma inspires him to leave home. In Paris, Elias faces unstable work and financial hardship as an undocumented immigrant. But he also finds friendship with Souleymane, who helps revive his passion for cooking.","['FR', 'MA']","['Takka Films', 'Awman Productions']","['FR', 'MA']",6.6,144,nm2310548,"nm1089117,nm2310548"
1211,tt5231812,Rester vertical,2016,98.0,"Comedy,Drama",False,"Screenwriter Leo is searching for the wolf in the south of France. During a scouting excursion he is seduced by Marie, a free-spirited and dynamic shepherdess. Nine months later she gives birth to their child. Suffering from post-natal depression and with no faith in Leo, who comes and goes without warning, Marie abandons both of them. Leo finds himself alone, with a baby to care for.",['FR'],"['Les films du Worso', 'ARTE France Cinéma']","['FR', 'FR']",5.9,2470,nm0347492,nm0347492
1212,tt5236110,Ta mère!,2015,78.0,"Comedy,Drama,Romance",False,A family comedy about arranged marriage,"['MA', 'FR']",['VO2MAX'],[''],5.7,12,nm3588664,nm3588664
1213,tt5247704,Ce qui nous lie,2017,113.0,"Comedy,Drama",False,"Jean left his hometown ten years ago. When his father falls ill, he comes back and reunites with his sister Juliette and his brother Jérémie. As seasons go by around their vineyard, they'll have to trust each other again.",['FR'],['Ce qui me meut'],['FR'],6.8,5229,nm0458251,"nm0458251,nm0024887,nm0745694"
1214,tt5252396,Ouvert la nuit,2016,97.0,"Comedy,Drama",False,"One night to change everything. One night to save a theater, one night to change one's perspective about life. Luigi will push and pull Faeza with him everywhere around Paris an entire night to save his theater.",['FR'],"['Le Pacte', 'Cinéfrance']","['FR', 'FR']",5.4,626,nm0046347,"nm0046347,nm0333818"
1215,tt5253294,Radin!,2016,89.0,Comedy,False,"François Gautier is stingy! Saving puts the joy, it causes pay sweats. His life is set for the sole purpose of never spend anything. A life that will switch in one day: he falls in love and discovers he has a daughter he did not know existed. Forced to lie in order to hide his terrible default, this will be the beginning for François problems. Because lie can sometimes be expensive. Very expensive…",['FR'],"['TF1', 'Mars Films']","['FR', 'FR']",5.9,5903,nm0146991,"nm1668171,nm0190988,nm0146991,nm0206797,nm1142065"
1216,tt5254154,"Stars 80, la suite",2017,112.0,"Comedy,Music",False,,['FR'],"['Wild Bunch', 'La Petite Reine', 'TF1 Films Production']","['FR', 'FR', 'FR']",3.6,236,nm0486627,nm0486627
1217,tt5256722,Il a déjà tes yeux,2016,95.0,Comedy,False,"Paul is married to Sali. Everything would be fine if they could get a child. Until the day when Sali receives the call that they have been waiting for so long: their adoption file is approved. He is adorable, he is 6 months old, his name is Benjamin. He is blond with blue eyes and white. They - are black.",['FR'],"['uFund', 'Nexus Factory', 'Nolita', 'TF1 Droits Audiovisuels', 'UGC Images', 'uMedia', 'France 2 Cinéma']","['BE', 'BE', 'FR', 'FR', '', 'BE', 'FR']",6.2,3250,nm0419894,"nm1122105,nm1602514,nm0419894"
1218,tt5258850,Au revoir là-haut,2017,117.0,"Comedy,Crime,Drama",False,"In November 1918, a few days before the Armistice, when Lieutenant Pradelle orders a senseless attack, he causes a useless disaster; but his outrageous act also binds the lives of two soldiers who have nothing more in common than the battlefield: Édouard saves Albert, although at a high cost. They become companions in misfortune who will attempt to survive in a changing world. Pradelle, in his own way, does the same.","['CA', 'FR']","['Gaumont', 'Stadenn Productions', 'Manchester Films', 'France 2 Cinéma', 'Canal+', 'Ciné+', 'France Télévisions', 'Entourage Pictures']","['FR', '', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']",7.4,10658,nm0243355,"nm0243355,nm3706907"
1219,tt5263324,Vicky,2015,88.0,Comedy,False,,['FR'],['Gaumont Distribution'],[''],4.4,184,nm0408120,"nm2605079,nm0408120"
1220,tt5286268,Mes trésors,2017,91.0,"Comedy,Crime",False,A high-profile burglar reconciles with his two daughters (half-siblings) to help him retaliate against his ex-partner who betrayed him.,['FR'],['Radar Films'],['FR'],5.5,2384,nm0099797,"nm3285109,nm0154312,nm0315999,nm0316000,nm9030003,nm9030004,nm0758118,nm0836830"
1221,tt5308364,7 jours pas plus,2017,91.0,"Comedy,Drama",False,"The life of two men changed unexpectedly when Ajith, an Indian sailor who was robbed and lost everything, appears out of nowhere in front of Pierre, a single and grumpy Frenchman.",['FR'],"['Ciné-@', '22h22']","['FR', 'FR']",6.1,365,nm2131687,"nm0096375,nm2131687"
1222,tt5313906,Zombillénium,2017,78.0,"Animation,Comedy,Family",False,"Zombillenium, the Halloween theme park, happens to be the one place on earth where real monsters can hide in plain sight. When Hector, a human, threatens to disclose the true identity of his employees, the Vampire Park Manager has no other choice but to hire him. To see his daughter, Hector must escape from his zombie and werewolf co-workers.","['BE', 'FR']","['Maybe Movies', 'Belvision', 'Dupuis', 'France 3 Cinéma', 'Gébéka Films', '2 Minutes', 'Pipangaï Production', 'Gao Shan Pictures', '22D Music', 'Bonnie Music', 'RTBF']","['FR', 'BE', 'BE', 'FR', 'FR', 'FR', '', '', '', '', 'BE']",6.3,1097,"nm1438228,nm4214224","nm1438228,nm4214224"
1223,tt5324800,Ils sont partout,2016,111.0,Comedy,False,"Four separate stories deal with stereotypical ideas about Jews: their alleged influence on politics, the stereotype of Jewish business-mindedness, the Mossad, the Jewish world conspiracy and the memory of the Holocaust.",['FR'],"['Wild Bunch', 'La Petite Reine', 'Canal+']","['FR', 'FR', 'FR']",5.5,1714,nm0040939,"nm0040939,nm2323207"
1224,tt5337760,Les enfants de la chance,2016,95.0,"Comedy,Drama",False,"In the backdrop of the Nazi occupation of France, taken to the hospital for a broken leg from an accident, twelve-year-old Maurice Gutman is narrowly spared from the mass roundup that will take his family from him and leave them imprisoned in a distant death camp. At the hospital, Dr. Daviel diagnoses him with tuberculosis and imposes a long treatment, perhaps a humane ruse to prevent him from being deported. Over the course of two years, while living with the hospital staff, Maurice and eight other young boarders unforgettably experience friendship, solidarity and extraordinary courage. These are the children of luck.",['FR'],"['Namsorg', 'Les Films Manuel Munz', 'Orange Studio', 'Wild Bunch', 'La Vérité Production']","['', 'FR', 'FR', 'FR', '']",6.3,164,nm0157145,nm0157145
1225,tt5338174,Les naufragés,2016,95.0,Comedy,False,"A shady businessman ,about to be arrested after ruining his country (and more) ,has to get away from his native France ;he meets a dry cleaner,William ,who's got a private plane and they crash on an island.",['FR'],['Rectangle Productions'],['FR'],4.1,240,nm1925637,"nm1925637,nm3362182"
1226,tt5338644,Madame Hyde,2017,95.0,"Comedy,Drama,Sci-Fi",False,"Mrs. Géquil is an eccentric teacher despised by her colleagues and students. On a stormy night, she is struck by lightning and faints. When she wakes up, she feels different. Will she now be able to keep the powerful and dangerous Mrs. Hyde contained?",['FR'],"['ARTE France Cinéma', 'Les Films Pelléas']","['FR', 'FR']",5.2,1637,nm0102516,"nm0102516,nm0740612,nm0829044"
1227,tt5356260,Ma vie avec James Dean,2017,108.0,Comedy,False,"Still pining for his ex-boyfriend, Géraud has come to a French seaside town to present his new experimental film, but the only person keen on seeing it is the cinema's underage projectionist who becomes smitten with the handsome director.",['FR'],['La Voie Lactée'],['FR'],6.4,571,nm0158903,nm0158903
1228,tt5356292,Grand froid,2017,86.0,Comedy,False,"In a small town lost in the middle of nowhere, Edmond Zweck's funeral business is on the wing. The company now has only two employees: Georges, Zweck's right-hand man, and Eddy, a young man still a novice in the trade. One fine morning, however, a dead man pointed his nose. Hope is born again. Georges and Eddy are responsible for leading the deceased to his last abode. But in search of the cemetery that can not be found, the funeral convoy goes astray and the journey turns into a fiasco.","['PL', 'FR', 'BE']",['Elzévir Films'],['FR'],5.8,495,nm1580737,"nm7290855,nm1580737"
1229,tt5378294,Des plans sur la comète,2017,93.0,Comedy,False,Two small time crooks brothers fall apart when they both meet very different women,[],['Caïmans Productions'],['FR'],5.4,79,nm1513041,"nm1513041,nm3431390"
1230,tt5488234,La mélodie des choses,2015,47.0,"Comedy,Romance",False,"A young woman, Léna, drives to her father’s second funeral after a vault error. On the way, she picks up two brothers who are hitchhiking. This unlikely meeting at a crucial moment in her life will change the course of her journey.",['FR'],['Mezzanine Films'],['FR'],4.8,12,nm0537646,nm0537646
1231,tt5493370,Apnée,2016,89.0,Comedy,False,"Céline, Thomas and Maxence always go by three. Just like the republican motto. They want to get married, to get a house, work, good children and eat oysters every day. Rebellious and ill adapted to the furious economical and administrative reality, they ride their burning quad bikes and travel across an afflicted France, looking for new landmarks, deserts strewn with bipeds and moments of ephemeral bliss.",['FR'],"['Ecce Films', 'Les Chiens de Navarre']","['FR', '']",6.1,209,nm2627662,nm2627662
